@relation train_samples_unt

@attribute label {class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10}
@attribute m1m numeric
@attribute m1s numeric
@attribute m2m numeric
@attribute m2s numeric
@attribute m3m numeric
@attribute m3s numeric
@attribute m4m numeric
@attribute m4s numeric
@attribute m5m numeric
@attribute m5s numeric
@attribute m6m numeric
@attribute m6s numeric
@attribute m7m numeric
@attribute m7s numeric
@attribute m8m numeric
@attribute m8s numeric
@attribute m9m numeric
@attribute m9s numeric
@attribute m10m numeric
@attribute m10s numeric
@attribute m11m numeric
@attribute m11s numeric
@attribute m12m numeric
@attribute m12s numeric
@attribute centm numeric
@attribute cents numeric
@attribute rollm numeric
@attribute rolls numeric
@attribute tonnm numeric
@attribute tonns numeric
@attribute zcrm numeric
@attribute zcrs numeric
@attribute rmsem numeric
@attribute rmses numeric
@attribute tempom numeric
@attribute onsetm numeric
@attribute pitchm numeric
@attribute wavea1 numeric
@attribute waved1 numeric
@attribute wavea2 numeric
@attribute waved2 numeric
@attribute p1 numeric
@attribute p2 numeric
@attribute p3 numeric
@attribute p4 numeric
@attribute msd numeric
@attribute mc numeric
@attribute sam numeric
@attribute sbm numeric
@attribute kurtosis numeric
@attribute meauto numeric
@attribute skew numeric
@attribute timerev numeric

@data
class_9,-0.07839,0.164593,-0.143059,0.147021,0.012975,0.103916,-0.036407,-0.016799,-0.051844,0.044265,-0.10376,0.12286,0.193436,0.157809,0.172336,0.269861,0.361812,0.50153,0.21379,0.320007,-0.016621,0.488665,-0.078627,0.256455,-0.122861,0.268578,-0.175255,0.294177,-0.152765,0.495915,-0.083349,0.097511,0.077669,0.286676,0.074853,0.028084,-0.050541,0.153003,-0.001766,0.1485,0.135706,0.234826,-0.240536,0.21885,-0.258741,0.004546,0.00115,0.423361,-0.059582,-0.012389,-0.140584,0.00784,-0.085036
class_4,0.011117,0.221979,-0.029421,0.24201,0.093957,0.274257,0.057666,0.125457,0.020228,0.16739,0.095712,0.326709,0.045891,0.5131,0.033939,0.039376,-0.094448,0.056652,0.022168,-0.041848,-0.048602,0.041421,0.006035,0.022951,0.086248,0.179248,0.158258,0.216187,0.020366,-0.07413,0.040382,0.173199,-0.086311,0.022101,-0.109757,-0.053734,0.003514,-0.06984,0.083199,-0.071006,0.047009,0.273959,-0.356882,0.252503,-0.362487,0.00853,0.004419,-0.070073,-0.059065,-0.009116,-0.108916,-0.011545,-0.020436
class_8,-0.045502,-0.191843,-0.08444,-0.116874,-0.14578,-0.177445,0.025461,-0.087847,0.075238,-0.129136,0.024803,-0.109279,-0.27506,-0.045447,-0.098772,-0.096178,-0.018306,-0.100413,-0.216821,-0.058319,-0.139829,-0.068185,-0.086557,-0.117142,-0.001612,-0.184169,0.040257,-0.137585,-0.170521,0.053145,-0.019986,-0.112781,0.12936,-0.052852,-0.127706,-0.153734,-0.050541,0.099012,0.020471,0.099061,0.031673,-0.010276,0.119078,-0.007331,0.107497,0.078275,0.14081,-0.07212,-0.061235,-0.012841,-0.106503,-0.000594,-0.067979
class_7,0.219675,-0.22245,0.161731,-0.210768,0.21784,-0.239802,0.243532,-0.116173,0.033389,-0.141003,0.215533,-0.134681,-0.082547,-0.08905,0.119496,-0.105475,0.028781,-0.136119,-0.05715,-0.114395,0.06023,-0.179814,0.003312,-0.144771,-0.270496,-0.266253,-0.404312,-0.259629,-0.293453,0.22352,-0.220445,-0.210707,0.377735,-0.090001,-0.127706,-0.122964,-0.050541,0.342448,-0.101909,0.345108,-0.12378,-0.673772,0.404351,-0.617191,0.443561,-0.117596,-0.360314,-0.067735,-0.05871,-0.013094,0.490366,0.002222,0.005725
class_1,-0.085954,0.438023,0.000545,-0.016228,0.016669,0.161847,0.074689,0.236365,0.198059,0.114287,-0.036853,0.12495,0.025853,0.191539,-0.027044,0.119051,0.056721,0.062051,-0.017572,0.099256,-0.01815,0.05265,-0.035621,0.044617,-0.025377,0.554682,-0.06885,0.498811,-0.005667,0.070187,0.004831,0.306563,-0.103062,0.040198,0.114415,0.131986,-0.023514,-0.061851,-0.033752,-0.066113,0.014713,0.308932,-0.594836,0.286387,-0.543404,0.00469,0.002065,-0.069536,0.393625,-0.004941,-0.156348,-0.015153,0.021848
class_5,0.067274,-0.091779,-0.058169,0.016508,-0.261862,0.136598,-0.137802,0.060174,0.44301,0.256025,-0.547959,0.132034,-0.314424,0.167945,0.13513,0.029334,0.018416,0.126182,-0.187022,0.16297,-0.341971,0.178595,-0.131844,0.264858,0.453589,0.155204,0.479477,-0.14425,-0.039699,0.036206,0.434874,0.092055,-0.14038,-0.154662,0.008222,-0.0704,0.084595,-0.17599,-0.083451,-0.174022,-0.132638,0.304159,-0.520591,0.284986,-0.530761,0.00309,0.004743,-0.072086,-0.061225,0.004174,-0.147229,-0.00701,0.003312
class_5,-0.172859,0.589898,-0.026825,0.061101,-0.012301,0.587485,-0.178081,0.268938,0.176462,0.08268,0.154266,0.134589,0.272743,0.050456,0.220581,-0.047896,0.261395,-0.010832,0.093483,0.094931,0.279772,0.059705,0.27525,0.218642,-0.042286,-0.150858,-0.095862,-0.085193,-0.086289,0.001048,0.014179,-0.05596,-0.14061,-0.130375,-0.307889,-0.153734,-0.050541,-0.161614,-0.122406,-0.159754,-0.147444,0.266503,-0.33073,0.229406,-0.287835,0.004111,0.001877,-0.070017,-0.060028,-0.00346,-0.167833,0.005209,0.003342
class_9,0.001275,0.328295,-0.277236,0.778202,-0.012943,-0.031716,-0.129738,0.018677,-0.266794,0.491631,-0.129779,0.077921,-0.110725,0.028598,-0.047925,0.139263,0.113678,0.345841,-0.056235,0.129629,-0.055586,0.2925,-0.047852,0.067606,-0.095519,0.301993,-0.115536,0.523283,0.087023,0.254338,-0.100745,0.038347,0.044708,0.319278,0.210489,-0.036086,0.057568,0.147908,-0.069796,0.146722,0.044394,0.118146,-0.02843,0.139545,-0.091681,0.004357,0.002134,0.225227,0.051788,-0.012211,-0.102607,-0.001709,0.163237
class_3,0.016488,-0.181177,-0.050258,-0.14604,0.002971,-0.169376,-0.043882,-0.080827,0.093157,-0.105314,0.022921,-0.099447,0.009898,-0.112179,0.043021,-0.146015,-0.012888,-0.137972,-0.009303,-0.134606,0.018165,-0.156825,-0.004735,-0.129388,0.074365,-0.211802,0.182287,-0.201035,-0.009072,-0.236245,0.050082,-0.123979,0.10335,-0.069428,0.008222,0.246266,-0.050541,0.069416,0.092382,0.069144,0.076661,0.007185,0.102144,0.004692,0.094303,-0.005417,-0.021288,-0.071192,-0.060008,-0.012885,-0.022129,0.000556,0.000967
class_4,-0.056198,0.153137,0.015962,0.167376,-0.121936,0.38393,-0.050436,0.04095,0.00603,0.047238,-0.032986,-0.014926,0.276697,0.228157,-0.199737,0.240992,0.029497,0.081179,0.144995,0.463277,0.326748,0.628241,0.182559,0.511596,-0.119482,0.242694,-0.178698,0.212381,-0.173768,0.511408,-0.077351,0.171771,-0.058276,0.064498,0.039663,0.346266,-0.050541,-0.027491,-0.056604,-0.029003,-0.010999,0.253982,-0.29177,0.226461,-0.279463,0.003856,0.001269,0.009543,0.283573,-0.010419,-0.129499,0.00719,-0.008335
class_8,-0.218576,-0.153406,0.111733,-0.191999,-0.188942,-0.146083,0.021928,-0.094844,-0.213797,-0.114246,0.153093,-0.051887,0.15228,-0.111555,-0.237816,-0.130914,0.186223,-0.104501,0.146121,-0.094462,0.264699,-0.153321,0.017853,-0.113323,0.08633,-0.227847,0.08425,-0.248817,0.123802,0.150517,0.128876,-0.115549,0.016196,-0.109408,0.039663,-0.153734,-0.050541,-0.018518,0.011442,-0.020178,0.024777,0.146588,-0.070323,0.140471,-0.093277,0.015309,0.014572,-0.071717,-0.060555,-0.01272,-0.097785,0.006002,0.031837
class_8,-0.107244,-0.080257,0.161636,-0.05511,0.013706,-0.150197,0.050932,-0.022493,-0.215924,-0.070029,0.03889,-0.05366,0.038156,-0.06206,-0.28131,-0.051575,-0.107116,-0.003868,-0.054465,0.042054,0.085081,0.112969,0.144564,-0.068138,-0.036567,-0.161388,-0.047031,-0.141075,0.00413,-0.093038,-0.011383,-0.045915,-0.107555,-0.117236,-0.241645,-0.036086,-0.050541,-0.133946,-0.108146,-0.13214,-0.131106,-0.017961,0.126351,-0.006989,0.107159,0.009918,0.005139,-0.06957,-0.05943,-0.009115,0.020517,0.027566,0.004881
class_3,-0.071619,-0.141638,-0.091213,-0.079918,-0.014564,-0.182416,-0.126057,-0.110347,-0.021612,-0.140967,-0.067963,-0.140499,-0.15147,-0.124429,-0.078196,-0.124167,-0.145725,-0.102324,-0.063524,-0.114948,-0.142301,-0.164328,-0.038224,-0.143105,0.034992,-0.098333,0.053044,-0.046157,-0.037123,-0.239558,0.041023,-0.030997,-0.064534,-0.003621,-0.109757,0.346266,-0.050541,-0.061909,-0.021501,-0.06185,-0.033704,0.082258,0.018771,0.077766,0.00357,-0.007171,-0.012426,-0.072142,-0.061225,-0.010739,-0.116823,-0.003428,0.002432
class_8,0.135673,-0.206899,-0.091188,-0.183713,-0.221997,-0.16934,0.107719,-0.081598,-0.166275,-0.094827,0.160306,-0.06554,-0.156308,-0.09992,-0.047186,-0.108389,0.095527,-0.059329,0.049458,-0.088406,0.032979,-0.047941,0.086311,-0.050368,-0.007825,-0.213742,0.134014,-0.204667,-0.0993,-0.085413,-0.044032,-0.143719,0.127043,-0.065,0.008222,-0.106114,0.003514,0.094044,0.051254,0.095702,0.011762,-0.093803,0.190435,-0.064411,0.164966,-0.080729,-0.059252,-0.071673,-0.061103,-0.012847,-0.054696,0.002654,0.001327
class_2,0.018564,-0.216326,-0.030474,-0.196538,0.060457,-0.244244,-0.017419,-0.120546,0.112555,-0.172541,0.044334,-0.169226,0.061209,-0.116762,0.02319,-0.135283,-0.040912,-0.138818,-0.028376,-0.120249,-0.031493,-0.175904,-0.000473,-0.166619,0.234921,-0.219267,0.363997,-0.229866,-0.084136,-0.242162,0.25532,-0.113141,-0.012718,-0.147363,0.039663,-0.010876,-0.050541,-0.055772,0.094244,-0.055237,0.042519,0.09429,0.003576,0.076398,0.005447,-0.037594,0.017275,-0.072086,-0.061194,-0.012938,-0.032539,0.000744,0.003721
class_9,-0.039096,0.41997,-0.170657,0.54242,-0.052354,0.514655,-0.034822,0.04847,-0.019635,0.220167,-0.12306,0.323148,-0.038237,0.091128,-0.079715,0.14381,0.12429,0.047712,0.164717,0.27028,0.155488,0.111684,0.072534,0.339528,-0.103249,-0.115632,-0.144038,0.013479,-0.081045,0.106792,-0.10512,-0.064418,-0.022291,0.209547,0.269624,-0.153734,-0.050541,0.060402,-0.115347,0.061245,-0.046928,-0.022443,0.130497,0.050169,0.04016,0.004338,0.002076,-0.048676,-0.042366,-0.011481,-0.116962,0.000982,0.006035
class_6,0.076409,-0.061778,-0.004704,-0.009398,0.092991,0.01487,-0.03908,0.056631,0.022551,0.211842,-0.019227,0.00842,0.055609,-0.031631,-0.03129,-0.012429,0.035538,-0.003688,-0.00295,-0.018907,0.069359,-0.100194,0.002701,-0.017893,-0.216988,0.211471,-0.262275,0.288878,0.085877,0.05518,-0.174453,0.129481,-0.114437,0.043096,0.420127,0.028084,-0.050541,-0.065064,-0.010828,-0.065261,-0.024892,0.034722,0.073636,0.062268,0.024483,0.005692,0.005152,0.573847,-0.046107,0.002623,-0.11404,0.00228,0.000386
class_1,0.021696,0.176474,-0.083955,0.172219,0.132321,-0.063643,-0.034325,0.099764,-0.067679,0.23435,-0.103225,0.133273,-0.109722,0.186283,-0.150237,0.143238,0.098975,-0.030879,0.20036,0.100045,0.365853,0.264943,0.138815,0.278321,-0.035875,0.002738,-0.030489,0.162692,0.035425,0.030307,-0.062171,-0.071219,-0.047353,0.250831,-0.069029,-0.0704,-0.023514,0.068924,-0.088932,0.069724,-0.039678,-0.107094,0.200476,-0.010508,0.110969,-0.000475,-0.0065,-0.070789,-0.057037,-0.00752,-0.142462,0.003317,-0.329483
class_6,0.035654,0.210311,-0.004467,0.134251,0.139588,0.233966,-0.011345,0.141526,0.056955,0.313172,0.041398,0.156305,-0.008971,0.253829,0.109681,0.141823,0.113594,0.125733,-0.025282,0.111653,0.130478,0.082714,0.037087,0.124936,0.191329,0.664938,0.152551,0.49462,-0.063634,-0.063331,0.205252,0.788837,-0.077749,0.045861,-0.127706,-0.153734,-0.023514,-0.05645,0.124567,-0.055747,0.064773,0.121973,-0.033811,0.109245,-0.042336,0.0042,0.001918,0.043736,-0.056632,-0.009942,-0.027387,0.005192,0.002614
class_7,-0.228475,-0.044667,0.188222,0.012647,-0.066872,0.061811,0.050719,-0.038073,0.076009,0.076258,-0.083147,0.018368,0.109365,-0.048407,-0.141041,-0.009131,0.04978,-0.02149,-0.175285,-0.018774,0.050313,-0.108234,-0.02282,-0.060767,-0.210718,-0.253802,-0.289007,-0.246548,0.022315,-0.076015,-0.136995,-0.168328,0.055927,-0.022318,0.008222,0.046266,-0.050541,0.035844,-0.116573,0.037658,-0.09019,-0.265694,0.297367,-0.213261,0.28203,0.004478,0.002172,-0.070241,-0.060018,-0.012548,-0.00089,0.001483,0.025712
class_1,0.12091,0.173753,-0.086856,0.10092,-0.036104,0.315687,-0.199553,0.16091,-0.03419,0.036059,-0.110147,0.108034,-0.156646,0.053269,-0.317575,0.08192,-0.034006,0.042338,-0.030944,0.007177,-0.079189,0.012442,-0.061597,0.063929,-0.203518,-0.141959,-0.289479,-0.063027,-0.045583,-0.03131,-0.145915,-0.15481,-0.000983,0.162398,-0.127706,-0.028734,-0.050541,0.049854,-0.12389,0.051904,-0.099804,-0.326946,0.325237,-0.158696,0.243833,0.00243,-0.000084,-0.071326,-0.060657,-0.011629,-0.266483,0.001424,0.018825
class_6,0.058932,-0.056734,-0.005404,-0.110781,0.088471,-0.025649,-0.021401,-0.01727,0.023186,0.094068,-0.048295,-0.044079,0.019001,-0.035036,-0.043458,-0.068185,0.06285,-0.086931,-0.037883,-0.107153,0.012651,0.031637,0.001348,-0.107383,-0.089817,0.368824,-0.070738,0.421785,0.083773,-0.0758,-0.093247,0.1177,-0.09019,0.200481,0.637511,0.096266,-0.050541,0.026112,-0.008765,0.025254,0.017412,0.024853,0.084109,0.060206,0.027203,0.005801,0.005412,0.424021,-0.056094,-0.006844,-0.122506,-0.000295,-0.007529
class_3,0.007948,-0.208648,0.000086,-0.144411,-0.013529,-0.228767,0.062736,-0.098858,-0.157723,-0.125265,0.143759,-0.129761,-0.123354,-0.098534,0.054128,-0.066019,-0.011056,-0.104314,0.067947,-0.124112,-0.110632,-0.172785,0.040622,-0.154253,0.157626,-0.14305,0.244602,-0.195391,-0.007386,-0.234649,0.180062,-0.026236,0.03257,0.012282,-0.045708,0.846266,-0.050541,0.011784,0.192674,0.012722,0.125549,0.056259,0.049748,0.051249,0.038767,-0.00782,0.003702,-0.071885,-0.060485,-0.012406,-0.066632,0.001317,0.003099
class_9,-0.023792,-0.011016,-0.145334,0.105489,-0.052371,0.066577,-0.035212,-0.087907,-0.128384,0.194448,-0.080949,-0.052135,-0.071261,0.074177,0.049659,0.148021,0.06579,0.034137,-0.153003,0.120615,-0.154818,0.364001,-0.079706,0.010762,-0.220651,0.169595,-0.322015,0.136197,0.090355,0.222242,-0.128584,0.073874,-0.002576,0.190439,0.269624,0.068486,-0.050541,0.061722,-0.061617,0.059757,0.033454,0.260305,-0.310782,0.233895,-0.301006,0.018342,0.023991,0.589416,-0.061275,-0.011942,-0.159731,-0.013305,0.026266
class_6,0.02007,0.14946,0.081697,0.151681,0.055154,0.145453,0.004642,0.044584,0.007838,0.065792,-0.077858,0.129131,-0.111394,0.119602,-0.09843,0.03984,0.048006,0.084863,-0.079163,0.018976,-0.082618,0.06853,-0.054302,-0.01818,0.080562,0.285071,0.086428,0.226688,-0.026594,-0.124733,0.072769,0.371631,0.004292,0.322137,0.159266,-0.062824,0.138649,0.104801,0.432258,0.098112,0.400773,0.092002,0.006518,0.08799,-0.010814,0.004531,0.003332,0.057416,0.007145,-0.010314,-0.118466,0.003099,-0.019155
class_6,-0.006397,0.13304,-0.094895,0.027131,-0.043286,0.249826,-0.149325,0.12532,-0.062543,0.233606,-0.055701,0.059746,-0.030465,0.060228,-0.177751,0.049141,-0.073754,0.162124,-0.097238,0.122205,0.017964,-0.082042,-0.062459,0.108087,-0.185175,0.346277,-0.259882,0.344926,-0.02311,0.0423,-0.091226,0.244472,-0.097479,0.049919,-0.282223,-0.153734,-0.050541,-0.053428,-0.09101,-0.051409,-0.11004,-0.274658,0.30175,-0.123355,0.216323,0.004334,0.001709,0.581005,-0.061255,-0.00851,-0.260173,0.006695,-0.0065
class_6,-0.149256,0.335862,0.122278,0.121252,0.065715,0.262557,-0.123505,0.3211,0.126767,0.189393,-0.044656,0.171635,-0.001239,0.26437,0.14987,0.129561,0.098075,0.195335,0.184678,0.200037,0.1791,0.172114,0.17596,0.249245,0.039821,0.077538,-0.031144,-0.075595,0.161535,0.264147,0.072148,0.247142,-0.089715,-0.000901,-0.295683,-0.07966,-0.050541,-0.074466,-0.081073,-0.079033,-0.004575,0.272108,-0.350154,0.249017,-0.349946,0.004264,0.002182,-0.068138,-0.053975,-0.007843,-0.139193,-0.021042,-0.004295
class_1,-0.139195,0.327804,-0.342701,0.301567,-0.133505,0.103134,-0.212221,0.090507,-0.078545,0.021189,-0.0749,0.167648,-0.140829,0.193474,0.170047,0.293878,-0.030491,0.145812,0.270807,0.341743,0.322603,0.315631,0.134535,0.208138,-0.065689,0.058447,-0.144467,0.173482,0.02596,0.045446,-0.043629,-0.006991,0.00501,0.13186,0.210489,-0.07681,-0.023514,0.042438,-0.088855,0.042308,-0.020654,0.167584,-0.104386,0.162233,-0.132788,0.003406,0.00118,-0.066069,-0.048571,-0.011332,-0.087913,0.006829,-0.005452
class_2,-0.031063,-0.227443,0.112853,-0.221798,0.060238,-0.267245,0.134506,-0.135911,0.098606,-0.158165,0.118643,-0.167891,0.053707,-0.119332,0.207457,-0.128428,0.018807,-0.135991,0.163263,-0.116569,-0.059637,-0.170667,0.058982,-0.146886,0.128257,-0.237457,0.202497,-0.245531,0.123587,-0.094158,0.059657,-0.076975,0.143726,-0.030557,-0.069029,0.846266,-0.050541,0.112258,0.142075,0.111663,0.123629,-0.175864,0.247286,-0.216327,0.284007,-0.146,-0.129821,-0.067154,-0.058092,-0.012872,0.403033,0.00114,0.003209
class_6,0.036498,-0.031804,-0.022083,-0.01881,0.002118,0.253276,-0.057635,0.089455,-0.062199,0.17741,-0.117624,0.315522,-0.056197,0.189286,-0.154047,0.074391,-0.097585,0.326177,-0.10215,-0.013957,-0.09077,0.173684,-0.094181,0.095884,0.10408,0.162178,0.1341,0.142412,-0.022476,-0.134272,0.124637,0.213669,-0.102021,0.064128,0.008222,-0.153734,0.084595,-0.047899,-0.087203,-0.045711,-0.113668,-0.322141,0.323221,-0.176983,0.257183,0.004364,0.001936,-0.071471,-0.061062,-0.005541,-0.211086,0.016086,-0.010149
class_10,0.094664,-0.133594,0.101282,-0.095941,0.16168,-0.131737,0.128732,-0.059725,0.108244,-0.118108,-0.030595,-0.107332,-0.11562,-0.066606,0.119071,-0.090606,0.098553,-0.077327,-0.020399,-0.091526,-0.075218,-0.111896,0.063409,-0.093586,0.238267,-0.031936,0.346866,-0.174458,-0.023411,-0.150633,0.140024,-0.060512,-0.115841,-0.145484,-0.109757,-0.091234,0.057568,-0.150854,-0.065818,-0.148565,-0.116175,-0.055378,0.15953,-0.071779,0.171776,0.012365,0.012617,-0.071438,-0.060697,-0.000477,0.137654,0.018244,0.003208
class_6,0.052113,-0.11424,-0.03452,-0.102715,0.056689,-0.135386,-0.031446,-0.062415,0.049749,-0.029289,-0.048888,-0.079751,0.009248,-0.072405,-0.082569,-0.077469,0.009981,-0.136244,-0.062647,-0.142683,0.005299,-0.093782,-0.027222,-0.169985,-0.199546,0.459917,-0.254186,0.452157,-0.013413,-0.097808,-0.164143,0.16237,-0.129585,0.004873,0.338587,-0.153734,0.21973,-0.092668,0.03174,-0.090951,-0.024565,-0.021684,0.129808,-0.022254,0.123364,0.004148,0.001815,-0.07099,0.641024,0.011388,0.002122,0.039638,0.002774
class_3,-0.22632,-0.092509,-0.04111,-0.172736,-0.202762,-0.205503,-0.065084,-0.107224,-0.276774,-0.160035,-0.079847,-0.152368,-0.277985,-0.094629,-0.038153,-0.128691,-0.151099,-0.1195,-0.108801,-0.101349,-0.144573,-0.17083,-0.086223,-0.153819,0.044848,-0.184836,0.026001,-0.146266,-0.065515,-0.210327,0.097751,-0.104888,-0.031374,-0.017903,0.074853,-0.153734,-0.050541,-0.041397,-0.034254,-0.042323,-0.017643,0.194539,-0.153048,0.181591,-0.171446,0.004158,0.001818,-0.071673,-0.061458,-0.012026,-0.144329,-0.000825,0.000596
class_10,0.136349,-0.19765,0.190592,-0.12039,0.21823,-0.202896,0.146864,-0.092195,0.279737,-0.127545,0.162545,-0.115326,0.293575,-0.085287,0.220888,-0.107506,0.133131,-0.114285,0.194259,-0.123528,0.201147,-0.163801,0.115185,-0.139228,-0.095865,0.04389,-0.026874,0.061073,0.19448,0.023588,-0.19373,-0.095314,-0.088719,-0.117278,-0.109757,-0.119836,-0.050541,-0.104281,-0.068687,-0.101612,-0.122966,-0.52549,0.385679,-0.583384,0.436874,0.022223,0.039793,-0.063821,-0.051846,-0.011961,0.685559,0.00169,0.003452
class_3,-0.074045,-0.150929,-0.017589,-0.174169,-0.09143,-0.161143,-0.030622,-0.099999,-0.10406,-0.129231,-0.029432,-0.124779,-0.094227,-0.094765,-0.060182,-0.087059,-0.109119,-0.107456,-0.059731,-0.100644,-0.125301,-0.158048,-0.029983,-0.138589,0.07331,-0.122787,0.108526,-0.110409,-0.054532,-0.233361,0.085012,-0.049444,0.028691,-0.072096,-0.020097,-0.028734,-0.050541,-0.002562,0.048404,-0.003407,0.039755,0.098002,-0.00125,0.094608,-0.0204,-0.005269,-0.020928,-0.072176,-0.061326,-0.012752,-0.123943,0.001186,0.003116
class_10,0.226297,0.006665,0.163992,-0.008667,0.208546,0.113091,0.262571,-0.006307,0.286322,-0.0262,0.198276,0.008447,0.208642,-0.001248,0.236384,-0.010667,0.082038,-0.0557,0.119953,-0.026419,0.067787,-0.055597,0.063824,-0.076603,0.012842,0.266242,0.127513,0.227531,0.057171,-0.050452,-0.156893,-0.036398,-0.128619,-0.139573,-0.090267,-0.153734,0.138649,-0.162287,-0.060342,-0.159171,-0.118692,-0.065621,0.168069,-0.100843,0.197567,0.004147,0.00179,-0.06759,-0.056003,0.130355,0.3175,-0.011535,0.003587
class_7,0.099296,-0.227944,-0.026414,-0.200559,0.140003,-0.241168,0.054945,-0.086668,0.151672,-0.158965,-0.024321,-0.149577,0.042203,-0.064665,0.227716,-0.099155,0.138481,-0.123903,0.120659,-0.126289,-0.015221,-0.104641,0.017695,-0.139457,-0.145736,-0.199251,-0.21457,-0.14075,-0.208744,0.257894,-0.153658,-0.105355,0.176281,0.056321,-0.090267,-0.153734,-0.050541,0.162984,-0.080488,0.165161,-0.08144,-0.431282,0.362366,-0.440645,0.395924,0.057013,0.080111,-0.071057,-0.059815,-0.012872,0.448282,0.004003,0.002284
class_1,0.016723,0.273511,-0.226482,0.279133,-0.170704,0.293212,-0.231559,0.036355,-0.232441,0.142712,-0.218889,0.174074,-0.124849,0.040813,-0.091823,0.072033,0.096185,0.165441,0.050314,0.047473,0.086826,0.077793,-0.111638,0.097751,-0.151999,-0.058959,-0.242719,0.056882,-0.053281,0.079091,-0.099643,-0.087771,-0.054458,0.103024,-0.173827,-0.153734,-0.050541,-0.006627,-0.120789,-0.004988,-0.092389,0.030323,0.078348,0.060393,0.026945,0.004229,0.001948,-0.068563,-0.058629,-0.010572,-0.129451,-0.005575,-0.001251
class_2,-0.013298,-0.22416,0.040057,-0.197105,0.060929,-0.237487,-0.015161,-0.119954,0.128194,-0.153479,0.058864,-0.160184,0.047548,-0.117325,0.131882,-0.118262,0.016265,-0.117495,0.118554,-0.111607,0.05503,-0.168823,0.056229,-0.151121,0.205651,-0.176513,0.31241,-0.228372,0.04886,-0.223981,0.134584,0.102819,0.000644,-0.022314,-0.144264,0.346266,-0.050541,-0.01556,0.024669,-0.014062,-0.017146,-0.263926,0.296493,-0.311748,0.339556,0.017119,0.052551,-0.058541,-0.049118,-0.012457,0.53017,0.010192,0.00334
class_4,-0.210426,0.17966,-0.217213,0.163538,-0.192281,0.192074,-0.055828,0.152841,0.237102,0.208214,0.126889,0.127389,-0.190384,0.537358,0.220275,0.145057,-0.242674,0.165545,0.052673,0.169491,-0.110898,0.223845,-0.277752,0.117956,0.119687,0.095495,0.132384,0.123215,-0.039776,0.150228,0.063648,0.097469,0.014404,0.031209,-0.313577,-0.0704,-0.050541,0.005792,0.122393,0.003803,0.105308,0.2943,-0.448712,0.264713,-0.41163,0.08986,-0.0053,-0.063507,-0.055324,-0.012242,-0.152192,0.008656,0.014649
class_6,0.032012,-0.041774,-0.042185,0.119813,-0.067636,0.273297,-0.136973,0.158144,0.034844,0.312429,-0.015395,0.460415,0.010116,0.161823,-0.108658,0.03084,-0.068368,0.16596,-0.102631,-0.003649,-0.013921,0.077477,0.009088,0.311455,-0.082763,0.515403,-0.105945,0.528293,0.055301,-0.023376,-0.016139,0.379287,-0.143143,-0.132087,-0.232054,-0.153734,0.030541,-0.164997,-0.088281,-0.162911,-0.134199,0.151995,-0.07882,0.146339,-0.10357,0.004189,0.001911,-0.070252,0.45437,0.003865,-0.164939,0.006623,0.003378
class_6,0.033329,-0.050362,-0.04223,-0.033065,0.033138,-0.220378,-0.062135,-0.045836,0.036891,-0.05959,-0.030553,-0.153177,0.018286,-0.010625,-0.039151,-0.092594,0.003811,-0.077465,-0.052971,-0.079952,-0.003588,0.04835,-0.027684,-0.174391,-0.262971,0.320488,-0.348158,0.310002,0.019885,-0.083985,-0.176275,0.1826,-0.060017,0.323601,0.51795,0.179606,-0.050541,0.083184,0.350934,0.074437,0.35287,0.17763,-0.121814,0.146251,-0.103424,0.008114,0.000463,0.769766,0.109319,-0.008247,-0.006291,0.001417,-0.001635
class_5,-0.053994,0.26394,0.134146,0.179255,0.12115,0.298155,-0.072047,0.15371,0.274723,0.16183,-0.012248,0.126421,0.05358,0.094883,-0.171021,0.115009,-0.094429,0.131573,0.063335,0.255293,-0.035253,0.167625,-0.000456,0.13533,0.007371,0.180058,-0.049584,0.099876,0.095836,-0.034501,0.037921,0.189028,-0.130792,-0.096483,-0.045708,-0.053734,-0.050541,-0.140565,-0.120766,-0.138001,-0.160277,-0.554816,0.3911,-0.624261,0.444819,0.004209,0.001284,-0.050499,-0.026579,-0.008357,0.72522,0.080657,0.003316
class_4,-0.280774,0.176089,-0.030719,0.363727,0.020728,0.185495,-0.119574,0.178214,-0.215844,0.154278,0.123143,0.30267,0.205909,0.126476,-0.237691,0.182582,-0.053477,0.159497,0.129622,0.159614,0.363445,0.422381,0.013649,0.530406,0.149221,0.006127,0.075518,-0.009619,-0.08679,0.238687,0.172369,0.062335,0.222025,0.385806,-0.090267,-0.066778,-0.050541,0.291391,0.196315,0.271185,0.495668,0.303753,-0.516612,0.270052,-0.436612,0.003744,0.003978,-0.019818,-0.061468,-0.012445,-0.152422,0.001406,-0.089576
class_4,-0.277285,0.230037,-0.047629,0.067704,-0.215253,0.559747,-0.112936,0.072654,-0.476622,0.247343,-0.103914,0.307238,-0.182331,0.305406,-0.182565,0.261877,0.088961,0.839347,-0.024412,0.311998,0.038972,0.552315,0.093687,0.397871,0.130779,0.060316,0.094634,0.028268,-0.049163,0.660084,0.157375,0.160587,0.119667,0.2206,0.210489,0.028084,-0.050541,0.151752,0.219846,0.136159,0.372871,0.284244,-0.398342,0.264294,-0.409765,0.002967,0.002034,-0.071986,-0.061073,-0.012224,-0.15008,0.010259,-0.067497
